Eg
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.117
0.0
0.0
1.313
0.0
1.916
1.32
0.0
1.748
0.0
0.0
0.985
0.0
0.0
0.333
1.258
0.0
1.846
1.321
0.0
1.92
0.0
0.0
0.0
1.741
1.161
0.0
0.0
0.51
1.313
0.0
1.542
0.328
0.0
1.454
0.0
1.146
0.0
0.0
0.0
1.576
1.624
0.373
1.407
0.0
1.76
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.31
0.0
1.911
0.0
0.0
0.324
1.322
0.0
1.926
0.0
0.0
0.0
0.0
0.0
0.0
0.944
0.0
0.984
0.0
0.504
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.307
0.0
4.209
0.0
3.773
3.769
4.397
3.118
4.248
3.293
0.0
0.0
0.0
0.315
3.27
2.97
3.415
0.0
0.443
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.745
0.0
0.0
0.0
0.0
1.071
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.348
2.821
1.639
0.298
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.439
0.454
0.0
0.301
0.757
0.0
0.757
0.0
0.0
1.665
1.666
0.0
1.671
2.425
2.57
1.347
1.817
1.665
1.802
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.297
0.0
2.721
3.077
3.633
4.542
3.93
2.879
0.0
3.104
0.602
3.665
3.668
3.463
4.544
4.091
2.41
0.0
0.0
0.0
0.0
0.0
0.0
0.454
0.0
0.61
0.0
2.265
2.114
0.906
1.947
0.903
1.639
0.908
3.356
3.327
0.0
3.162
3.171
3.174
0.0
2.996
3.452
3.001
0.0
2.4
2.726
3.598
4.335
3.901
0.0
0.0
0.0
0.0
0.297
0.298
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.301
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.72
3.058
0.451
3.67
3.662
3.62
4.552
3.929
2.412
2.569
0.0
2.615
0.0
2.542
2.542
1.489
2.695
2.842
1.932
0.0
0.0
0.0
0.0
1.358
1.207
0.754
0.0
0.905
0.302
1.423
0.273
0.0
3.213
3.541
0.45
3.634
3.641
3.32
4.709
4.39
2.416
0.0
0.0
0.0
0.0
0.0
0.0
0.592
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.299
0.0
0.0
0.0
0.0
0.0
0.0
0.628
0.786
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.448
1.828
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.297
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.014
0.0
0.0
1.649
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.058
0.604
1.067
0.3
0.452
0.303
0.0
0.0
0.0
0.0
0.3
0.3
0.0
0.0
0.0
0.0
0.0
0.0
1.854
3.1
0.296
0.0
0.0
3.79
3.6
0.42
3.913
4.11
3.507
4.099
4.08
2.913
0.0
0.0
0.0
0.0
0.0
0.0
2.345
0.0
2.564
3.646
4.287
3.734
0.0
0.0
0.0
0.296
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.223
0.0
2.559
2.922
3.629
4.382
3.917
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.516
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.598
0.0
0.0
0.746
1.347
1.041
0.891
0.0
2.887
0.6
3.381
3.664
3.315
4.565
3.661
4.244
2.412
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.21
1.198
0.454
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.783
0.0
2.992
3.77
4.608
4.038
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.466
0.0
0.0
0.0
0.446
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.357
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.523
1.619
1.871
1.982
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.141
1.476
1.398
1.993
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.215
0.0
0.0
0.437
0.0
0.0
0.0
0.214
0.0
0.206
0.0
0.0
0.32
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.32
0.0
0.0
0.209
0.0
0.0
0.0
1.611
1.509
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.532
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.852
0.0
0.0
0.0
0.0
0.0
1.819
2.981
0.0
1.685
1.817
0.0
2.882
1.156
2.652
2.891
2.286
2.652
3.436
2.656
0.774
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.211
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.653
0.0
0.0
0.0
0.0
3.699
0.0
0.0
0.0
2.397
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.739
2.741
1.524
2.606
2.275
2.169
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.423
1.287
2.799
2.245
1.908
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.083
1.087
0.638
1.01
0.843
1.11
0.0
0.0
0.0
1.207
1.544
1.428
1.896
1.47
1.392
1.436
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.923
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.554
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.247
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.369
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.37
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.72
3.94
4.708
4.537
4.53
4.562
4.425
4.665
4.648
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.843
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.775
0.0
0.0
0.0
0.0
0.0
0.0
0.909
0.497
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.258
0.0
1.275
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.638
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.641
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.094
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.619
0.0
0.0
0.0
0.0
0.0
0.0
3.865
0.0
0.0
3.416
3.414
0.0
3.093
0.0
2.797
3.798
3.799
3.805
0.0
3.687
0.726
4.434
4.41
3.638
3.156
3.71
2.029
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.644
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.52
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.642
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.388
0.0
0.0
1.924
1.796
0.0
0.0
1.153
0.894
0.896
0.0
0.0
1.303
1.302
0.0
0.628
1.155
1.905
0.898
0.0
1.617
0.0
0.0
0.0
0.0
0.318
0.0
0.0
0.0
0.0
0.0
0.788
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.852
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.471
1.476
0.0
0.0
0.0
0.0
0.259
0.0
0.763
0.0
0.756
2.366
0.0
0.0
2.735
2.737
2.404
2.57
0.0
1.832
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.593
1.848
1.847
2.029
2.032
0.0
2.695
1.344
2.352
0.849
0.248
0.0
0.0
0.37
0.0
0.371
0.0
0.0
1.599
1.597
0.248
0.618
0.367
0.0
0.0
0.371
1.237
0.0
0.0
0.0
0.0
0.854
0.843
0.0
0.478
0.0
0.613
0.0
1.566
0.0
1.492
1.493
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.047
1.051
0.88
0.257
0.0
0.0
0.784
1.803
0.884
0.0
0.0
2.125
2.138
2.126
2.12
2.324
2.329
0.0
1.556
0.0
2.12
1.752
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.733
0.0
0.0
0.0
0.747
0.0
0.0
0.0
0.0
4.483
4.493
0.0
0.0
0.0
0.0
0.362
0.241
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.999
0.0
2.138
0.0
0.0
0.0
1.289
3.637
2.659
4.801
1.56
1.849
3.132
5.073
1.53
1.531
5.197
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.013
0.883
0.0
0.883
0.0
2.871
2.859
1.004
1.594
1.032
2.06
2.999
1.588
2.421
0.905
0.903
0.0
0.831
2.875
1.132
2.878
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.304
0.0
0.765
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.64
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.743
3.584
3.57
0.0
3.553
0.0
0.0
0.0
3.047
3.515
3.486
1.557
3.273
3.273
0.0
3.223
1.552
3.816
3.836
4.363
2.709
4.054
2.566
0.0
2.206
1.689
1.69
1.685
1.941
1.732
1.845
1.819
1.945
0.0
0.0
0.0
0.0
1.68
3.336
3.457
0.0
2.986
1.769
1.773
1.7
2.402
1.808
1.707
1.811
3.198
1.588
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.645
0.0
0.0
0.0
0.0
0.0
0.352
0.352
2.645
2.47
1.23
1.228
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.325
1.323
1.269
0.385
0.0
0.0
0.0
2.389
0.0
0.0
0.339
0.339
0.0
0.0
0.0
0.0
0.0
1.695
0.0
2.359
0.0
0.0
0.0
0.0
0.0
0.0
0.709
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.067
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.081
0.0
0.0
0.0
3.317
3.108
0.0
0.842
4.715
4.518
3.291
3.438
3.318
3.509
2.665
2.815
3.425
3.427
0.0
3.425
0.0
3.497
3.494
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.352
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.789
0.33
0.0
2.442
0.0
0.0
0.0
2.442
3.186
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.511
0.0
0.781
0.513
0.549
0.511
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.881
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.211
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.65
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.226
0.0
0.0
0.0
0.0
0.0
1.57
4.294
4.883
4.309
5.902
5.163
5.166
4.43
4.911
4.222
4.838
4.943
4.198
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.222
0.0
0.547
0.0
0.0
0.0
0.0
0.0
0.0
0.541
0.0
0.0
0.0
1.198
0.541
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.796
0.962
1.204
0.0
0.0
2.19
3.911
3.983
1.462
5.346
5.337
4.716
3.862
4.286
2.547
4.721
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.768
0.0
0.0
0.0
0.0
0.0
0.0
1.776
1.996
0.0
1.528
0.756
1.993
0.966
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.3
0.0
0.0
0.593
0.0
0.0
0.0
0.334
0.0
0.764
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.203
1.851
0.0
0.0
1.258
0.521
1.679
1.258
1.033
0.0
0.0
0.0
0.0
1.37
1.373
0.423
0.319
0.536
0.739
0.0
0.0
0.0
0.0
0.0
0.0
1.199
0.0
0.0
1.735
1.736
0.332
0.876
0.855
0.544
2.071
2.083
0.0
1.928
2.104
0.0
0.0
0.0
0.0
0.649
0.539
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.38
0.0
0.0
0.0
0.21
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.389
3.358
4.027
4.334
4.383
4.354
4.021
0.0
4.354
4.278
4.494
4.204
4.033
0.0
5.992
4.484
4.244
4.126
5.969
4.912
4.964
5.175
4.247
4.339
3.925
5.168
4.979
5.989
0.0
0.0
0.0
1.996
0.0
3.164
0.0
1.814
2.739
1.824
0.0
3.263
3.164
2.74
0.878
2.594
1.534
2.747
2.482
2.756
2.573
2.386
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.886
0.711
0.0
0.0
0.538
0.0
0.0
2.715
0.524
3.142
0.0
0.312
0.942
3.384
3.338
0.51
1.603
0.815
1.881
1.879
2.26
1.877
2.362
0.0
2.252
2.154
0.782
3.499
3.512
2.356
2.645
2.137
2.255
2.438
2.369
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.317
0.0
0.0
1.108
1.123
1.207
0.435
0.0
1.649
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.855
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.966
0.0
0.0
0.0
3.453
3.46
4.09
3.608
2.132
4.926
4.93
4.083
3.105
3.925
3.2
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.025
1.519
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.271
1.336
0.0
0.407
1.801
1.799
0.642
1.201
1.322
1.275
0.0
1.34
1.92
1.039
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.862
1.11
0.0
0.0
0.0
0.0
0.0
0.351
1.24
0.0
0.0
0.0
0.0
0.0
0.0
1.251
1.255
0.0
0.0
0.0
0.0
0.0
0.0
0.214
0.0
0.0
0.0
0.0
1.07
0.0
0.327
0.0
0.0
0.0
1.397
0.702
0.688
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.632
3.44
3.768
0.0
0.0
0.0
0.204
0.0
0.0
3.355
3.892
2.67
2.953
0.856
0.0
0.0
2.596
2.721
2.678
1.862
0.0
1.273
0.0
0.0
1.178
0.357
1.277
1.055
1.061
0.0
0.0
0.0
0.0
0.0
0.557
0.558
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.099
0.0
3.017
2.494
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.108
0.0
0.0
0.0
0.0
0.311
0.309
0.0
0.0
0.0
0.0
3.139
3.454
3.768
3.475
3.141
0.0
2.971
0.0
4.127
4.122
2.937
3.749
3.664
3.795
0.0
0.0
0.31
2.704
0.0
0.301
0.0
0.0
0.0
0.304
0.925
0.0
4.63
0.0
1.934
4.957
5.141
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.531
0.0
1.001
0.0
0.617
1.812
0.0
1.578
0.0
1.127
1.619
0.0
1.752
0.0
1.747
2.651
2.651
2.196
1.258
2.05
1.726
