Ef
-2.670853454
-2.741802415
-2.407802061
-3.498881392
-3.486191755
-2.890873095
-3.451695448
-2.814561088
-2.75986287
-2.697129091
-2.786845845
-2.282045881
-2.286514842
-2.367395666
-2.336340739
-2.271879411
-2.722344065
-2.686336388
-1.837411609
-2.741211171
-2.096201473
-2.067649596
-3.271098271
-2.752208382
-3.585004101
-3.640844771
-2.845277915
-3.237907231
-3.875806267
-2.767223772
-2.760857735
-2.767251367
-2.766828001
-1.105727325
-2.766822053
-1.105361503
-3.021122056
-2.689799607
-3.085616057
-3.084604412
-3.697662161
-1.351844655
-2.267980188
-2.293167993
-1.862441962
-2.087604248
-2.316200397
-2.245904659
-2.314952671
-2.327453637
-2.309996672
-1.952043561
0.114116971
-0.509957339
-0.474064239
-0.108767008
-0.393759575
-0.393751035
-0.393454722
0.058080641
-0.258446666
-0.25843109
-0.284291572
0.065523236
-0.265532283
-0.294922449
0.12202967
-0.233933923
-0.237981326
-0.467569323
-0.438762775
-0.47971716
-0.433356836
-0.50448728
-0.486559909
-0.386104635
-0.350354443
-0.13534437
-0.162431678
0.257652814
0.059077538
0.324106398
-0.088293781
0.321516693
-0.083416974
-0.129101488
-0.058991599
0.320981486
-0.07900108
-0.132419316
-0.060070949
-0.135653458
-0.066015086
0.00232564
-0.409815153
-0.135277438
-0.170116208
-0.099623327
-0.383503299
-0.126383254
-0.259365366
0.794534744
-0.13075903
0.324181298
-0.214798646
-0.206870459
-0.216218105
-0.121252944
-0.21613378
-0.221550197
-0.221694501
-0.484671084
-0.479756181
-0.193376215
-0.192346044
-0.587086791
-0.266052648
-0.250865033
-0.250839483
-0.069513253
-0.374735584
-0.367622651
-0.292869699
-0.063177106
-0.230435252
-0.148005975
-0.160084411
-0.088622372
-0.09696052
-0.385574165
-0.235118395
-0.133889976
-0.46135794
-0.47169112
-0.423360718
-0.029367581
-0.115056743
-0.081907347
-0.105934641
-0.304038228
-0.325833206
-0.484659083
-0.42863561
-0.506026388
-0.399388693
-0.349977898
-0.439906325
-0.831690797
-0.828365831
-0.778140533
-1.753460275
-1.712660555
-1.086943304
-0.921585826
-0.432407478
-0.90191783
-0.800118889
-1.366868149
-0.94801688
-1.381304371
-1.0191808
-1.018696384
-0.710671193
-0.777377248
-1.118824253
-1.149826793
-1.332388021
-1.075168573
-1.08030118
-1.082923702
-1.080245813
-1.074775308
-1.157193313
-1.008352663
-1.739536937
-0.768551757
-1.089024215
-1.284606374
-0.881474245
-1.223954841
-0.631086904
-0.634475688
-0.562742988
-0.784633471
-0.878939748
-0.862097876
-0.716950998
-0.885214196
-0.909765192
-1.329530972
-0.685794242
-1.1162628
-1.049978932
-1.750143081
-1.109864445
-0.961759724
-1.71331643
-0.413327995
-0.565850773
-0.763487338
-0.699923099
-0.403624143
-0.51534469
-0.460677899
-0.484528229
-0.742030231
-0.625565147
-0.541311239
-0.047590092
-0.678389761
-0.386459463
-0.366225233
-0.509793177
-0.358684196
0.126848429
-0.566191436
-0.550520954
-0.492417168
-0.504044049
-0.628774182
-0.442375552
-0.448841351
-0.23722895
-0.623733074
-0.894698601
-0.748459733
-0.980610005
-1.013363022
-0.781618625
-1.13228043
-1.024709093
-0.77647546
-1.143726926
-0.610978504
-0.812738716
-0.819414907
-0.668996389
-0.854953977
-0.666470845
-0.996867092
-0.779364596
-1.11571732
-1.019392468
-0.779041386
-1.138378605
0.056410439
-0.15363186
0.072678661
-1.154312106
-0.274207324
-0.057533108
0.006295113
-0.633076531
-0.938162067
-0.766404669
-1.061520428
-0.622990826
-0.614139702
-0.92164885
-0.578863324
-0.551127273
-0.760181036
-0.561032308
-0.516167756
-1.051848148
-1.075432678
-0.647610277
-0.96554294
-0.773567327
-1.084256686
-0.479793333
-0.540859676
-0.672584909
-0.476660277
-0.106478567
-0.470442295
-0.728770568
-0.262996229
-0.874485418
-0.651783569
-0.993386401
-1.359940183
-1.459289529
-1.506122774
-1.031758139
-0.775452671
-1.150652105
-0.701956979
-0.643188372
-0.465986237
-0.875179328
-0.576364437
-0.71912535
-0.795739236
-0.504864668
-0.653018021
-0.502213141
-0.874067954
-1.834917923
-1.270593371
-1.831774063
-1.463924399
-1.700751843
-1.700790022
-1.957069866
-1.674201369
-1.93073097
-1.674115564
-3.532124225
-1.355955663
-3.528176783
-2.243982507
-3.215598932
-3.215686044
-3.531555684
-3.304223181
-3.531125257
-3.247202714
-2.291108018
-0.946041462
-1.72089371
-2.32454344
-2.463991044
-2.622379071
-2.476925603
-2.398331195
-2.376039743
-2.20787066
-1.737725433
-0.980778291
-1.758603111
-1.366407291
-1.641546926
-1.642071598
-2.005544344
-1.695059226
-1.871214337
-1.666935884
-0.416338937
-2.315612081
-0.833820833
-2.714511289
-2.710858425
-2.512772429
-2.513413935
-2.714491115
-2.734156335
-2.713036832
-2.763712243
-1.48938366
-2.02507044
-2.32916677
-2.512971217
-2.500315377
-2.419241424
-2.037015213
-1.471760895
-2.066717455
-1.789703341
-2.104791568
-2.10399992
-2.105641426
-2.223747964
-2.180906868
-2.083616819
-2.462395969
-2.864213903
-2.418313001
-1.013760509
-2.414020445
-2.215011866
-1.624236221
-2.214618095
-2.230268349
-2.426379698
-2.379385261
-3.118948201
-1.514401903
-3.118571787
-2.889057796
-2.888117695
-2.749032753
-3.1378952
-3.134116534
-2.790257559
-1.125315429
-2.240964497
-2.234682545
-1.437882047
-1.853583603
-1.853444704
-1.926233382
-2.240977212
-2.239753418
-2.022508458
-2.161174432
-3.390937362
-3.578905962
-3.652822693
-3.712433632
-3.6681339
-3.473068011
-2.100677463
-3.602625335
-3.169613271
-3.67161702
-3.672140993
-3.53915224
-3.747751334
-3.710038031
-3.387749737
-2.643095253
-2.572371765
-2.915032213
-3.038515776
-3.040054587
-2.966888464
-2.707487025
-1.126071493
-2.705004847
-1.815060067
-2.518225802
-2.518312411
-2.730892132
-2.545783038
-2.728225998
-2.521478619
-2.730745439
-2.903819628
-2.901247162
-1.817617866
-2.680012722
-2.680105745
-2.913671497
-1.500875052
-2.856211835
-2.911250552
-2.759117103
-2.224881273
-3.294078413
-3.536921637
-3.627802379
-3.670146353
-3.618252687
-2.495766814
-1.317566494
-2.491941728
-1.752976986
-2.317815248
-2.315045171
-2.549898368
-2.547366005
-2.538522767
-2.375320096
-1.217690486
-3.38639219
-3.383317176
-2.935089586
-3.404785164
-3.288532866
-3.413730616
-3.244482337
-3.388097437
-3.182480149
-1.664929334
-1.291825362
-1.736072574
-1.776744963
-1.950940405
-1.870516229
-2.130558434
-3.433507554
-3.58755722
-3.177208744
-3.663073664
-3.662961005
-3.534587133
-3.730655886
-3.690355326
-3.386048622
-2.569707647
-1.612702641
-2.607381725
-1.950997913
-2.630419609
-2.630903103
-2.553189777
-2.748344322
-2.718942138
-2.524067478
-0.278357259
-1.993936429
-2.022982441
-1.284870717
-1.967910022
-1.967790177
-2.193813584
-1.872371961
-2.176132833
-1.891201553
-2.982868237
-2.568119751
-2.013464
-3.585823396
-3.661787058
-3.145490808
-3.69822046
-3.69770127
-3.552761888
-3.792952851
-3.768931022
-3.392993345
-1.702359647
-2.867467627
-2.864229205
-2.266514341
-2.688903905
-2.898242118
-2.777542798
-2.688743568
-2.89839867
-2.637911657
-2.907180717
-1.532814193
-2.904666543
-2.029600307
-2.625088616
-2.624371469
-2.918342624
-2.603976322
-2.909184587
-2.583007738
-0.760262787
-2.592150183
-2.589168893
-1.824642503
-2.430841326
-2.429660539
-2.297820978
-2.638058512
-2.621556229
-2.40311686
-0.948048299
-2.915423317
-2.912102121
-2.308146921
-2.847737712
-2.846488166
-2.689365943
-2.955387027
-2.93971732
-2.768863589
-3.029382158
-2.37439621
-2.36447926
-2.048022537
-2.048451204
-2.021152888
-2.365066286
-1.458745378
-2.363458069
-2.038139362
-3.018110361
-2.416846765
-2.026812915
-2.026715157
-1.902379797
-1.901440947
-1.967864793
-2.145855086
-0.137693671
-1.332387279
-2.131316937
-1.935708168
-2.692901761
-1.640252027
-1.922323829
-1.799067737
-2.304612562
-2.369197772
-2.205141876
-0.923146581
-2.075930629
-2.078229119
-1.432822229
-1.88574129
-1.885968733
-2.171383091
-1.837594086
-2.156682479
-1.81244561
-3.11054385
-2.332799446
-2.418368525
-2.953323739
-1.949561287
-0.575605381
-1.971078491
-1.359335211
-1.818668265
-1.819617429
-2.100629402
-1.848645579
-2.072177945
-1.78177849
-3.00473328
-2.219745046
-0.321134258
-2.218637134
-2.039559179
-2.285594593
-2.274500142
-0.724354933
-2.186514165
-2.196966755
-1.412071821
-2.085833142
-2.333914524
-2.086350192
-1.963752872
-2.314140375
-1.92553507
-2.238486209
-0.596454453
-1.377005381
-2.240215337
-2.0852823
-2.085226897
-1.973717888
-2.344679783
-2.331005748
-1.9990506
-1.304903844
-2.162902136
-2.360145692
-2.499315459
-2.465343117
-2.409173068
-1.801162406
-3.67103216
-3.669350216
-2.955333976
-3.603237371
-3.602868782
-3.506676961
-3.762061854
-3.752381157
-3.388344416
-2.708431608
-1.066709544
-2.77825021
-2.817035664
-2.707718864
-2.708053322
-3.159951631
-2.298387293
-3.457843359
-3.587059226
-3.60763089
-3.546723218
-1.675933424
-2.35283648
-2.45772664
-2.470472014
-2.582038423
-2.538641904
-2.940476001
-0.623213189
-2.937857935
-2.378086729
-2.695722942
-2.695648424
-2.729854918
-2.945405398
-2.935315196
-2.888955017
-2.060781208
-3.213448902
-3.42732723
-3.510366433
-3.561024161
-3.513002971
-2.410139318
-0.799988794
-2.407069948
-1.55554872
-2.218678371
-2.218200609
-2.486538613
-2.166604287
-2.47306376
-2.234708177
-1.816739972
-1.138402142
-2.186852428
-3.112920206
-1.363729534
-3.435252728
-3.433147096
-2.53747862
-3.166503049
-3.166537308
-3.13992171
-3.442792975
-3.440624871
-3.15563512
-1.675656676
-1.938468758
-2.17036616
-2.192354467
-2.270464568
-2.207333376
-2.067223337
-3.522701013
-3.166910279
-3.631057639
-3.686970026
-3.548399553
-3.771803463
-3.687337989
-3.73821129
-3.391099949
-2.163831684
-2.874029244
-1.488086594
-3.126553432
-3.14230165
-2.176345876
-2.927876517
-2.927851884
-3.221116683
-2.930430665
-3.206355536
-2.823416856
-0.307055969
-2.478025227
-2.475778663
-1.762526627
-2.219288727
-2.235601055
-2.288922625
-2.501127739
-2.499488908
-2.396239447
-3.367820888
-2.180640332
-3.554296904
-3.634097834
-3.692702933
-3.64741627
-2.828538315
-2.392103419
-2.945657091
-3.03501276
-3.093904951
-3.0427225
-1.253753305
-2.408949971
-2.405278235
-1.715617551
-2.162798461
-2.163744462
-2.416015892
-2.279597289
-2.415044106
-2.257039382
-1.440174341
-3.276438981
-3.272606391
-2.885871399
-3.3092253
-3.309752636
-3.151933079
-3.36537122
-3.330001592
-3.121163247
-0.707899122
0.228670782
-0.815434548
-1.108434823
-0.81231633
-0.806176403
-0.953045646
-1.055773495
0.285639559
0.578831137
-0.349668041
1.215821507
-0.848212068
-0.612683436
-0.439749264
-0.628399192
-0.63230703
-0.852150117
-0.85202416
-0.815569286
-0.815514556
-0.816546073
-0.7003181
-0.019066496
-0.903790464
-0.93330879
-1.146505745
-1.053436235
-0.988638407
0.408953654
0.188031642
0.117616012
-0.114798574
-0.118459124
-0.089327044
0.946581475
-0.435042905
-0.431037627
-0.708832725
-0.583786628
-0.590819011
0.350830283
-1.548126057
-0.974517571
-1.492668319
-1.488298867
-1.545327104
0.217087755
-1.368138689
-1.544680572
-1.177349265
-0.507866316
-0.425696379
-0.542813958
-0.542875352
0.980562981
-0.773245339
-0.769988381
-0.261179989
-0.851683366
-0.852443112
-0.608765254
-0.79723029
-0.80098003
-1.839101764
-1.592221807
-1.622691187
-1.755925472
-0.412943103
-0.309458789
-0.471429585
-0.499048197
-0.679900717
-0.680218214
-0.677377885
-0.668167485
-0.598506326
-0.612205866
0.552631367
0.011409599
-0.060358629
-0.43069396
-0.323224952
-0.257693459
-0.104586233
0.762969665
-0.144963767
-0.543992199
-0.388757876
-0.364449979
-0.360266655
0.585444051
-0.367580905
-0.676325526
-0.540947024
-0.53185241
-0.684151461
0.578721093
-0.680979191
-0.846219143
-0.845434282
-0.751312549
-0.656171564
-0.753532873
-0.5090909
-1.265850795
-0.228797436
-1.063390416
-1.260676075
-1.060320512
-0.520040654
-1.26423788
-1.264676445
-1.156607662
-0.935034314
-1.156377344
-0.771890008
-1.28239718
-0.912174638
-0.34312829
-0.985723166
-1.135796486
-1.126063425
-1.077609295
-0.77344663
0.088122662
-0.960741578
-0.77120209
-0.553284254
-0.858817406
-0.858721423
-0.827838646
-0.835206315
-0.960076701
-0.975250073
-0.834078399
-0.539991757
0.685396691
-1.675170685
-1.672395301
-1.013231049
-1.555780157
-1.553481263
-1.668573174
-1.413656766
-1.668741551
-1.249206889
-1.405276641
-0.097069583
-1.401933977
-0.945337921
-1.509967708
-1.542512265
-1.551933835
-1.448588829
-1.348649186
-1.711671605
-0.946313271
-2.35944941
-0.084993738
-1.195543928
-2.953678584
-0.573910412
-1.36964637
-2.262605675
-2.329149115
-0.739349643
-2.265827811
-2.263568883
-0.727529839
-2.305052942
-2.131580891
-2.319369753
-2.306478223
-2.100576946
-2.30943495
-1.917257133
-2.324932189
-2.265428891
-1.729016401
-1.899214862
-0.22058653
-1.896039976
-1.947926106
-1.947935622
-1.966830123
-1.929883771
-1.689710414
-1.951480616
-1.660835838
-0.95725974
-1.534130541
-2.105257843
-1.397991542
-0.668371054
-1.125236277
-1.805730317
-2.451067126
-1.246182951
-1.810040003
-1.323713395
-1.785513121
-2.507883932
-0.62128924
-1.050808642
-1.179733857
-1.863612005
0.074193817
-1.501960521
-1.594765742
-1.559960178
-1.616114786
-1.503469931
-1.363169618
-1.585054469
-1.586235423
-2.089267392
-0.755655168
-2.214772572
-0.756284918
-2.493828089
-2.494108119
-2.353853519
-2.493071717
-2.306596979
-2.446793322
-1.035269666
-0.629774752
-1.718331246
-1.57373451
-0.821419235
-1.280343749
-0.946692222
-0.85732928
-2.029080938
-0.557027364
-2.081202008
-1.360540442
-2.091072247
-2.09078198
-1.958535248
-2.114603074
-1.902478901
-2.095629831
-0.437834932
-1.341277174
-1.139114664
-0.416685942
-1.143492365
-1.244232931
-0.666049566
-1.320090144
-1.337448442
-0.870914942
-1.110113625
-2.109812921
-2.281786911
-2.402904313
-2.22223445
-2.194832119
-1.619317311
-1.990659991
-1.209233049
-2.095237801
-2.253950209
-2.278856055
-2.269438286
-2.236173315
-1.521004607
-1.219683053
-1.723816004
-0.801258962
-1.782064992
-1.995192645
-1.869142098
-1.794797179
-0.181081201
-1.783106599
-1.776487859
-1.368379315
-2.020482687
-2.020374163
-1.911245637
-2.028060834
-1.802653026
-2.018925345
-2.257316057
-1.721474727
-2.210938525
-2.617507389
-2.92759664
-2.927599129
-2.862742374
-2.798986497
-2.745804195
-2.726126776
-1.410491174
-1.67030928
-1.75623517
-0.720252758
-0.389335455
0.260059067
0.106685321
-0.244182103
-0.413545129
0.242377095
-1.251468151
-0.225097657
-1.363043381
-0.733910359
-1.24776895
-1.311089711
-1.247065282
-1.099689306
-1.250739704
-0.447682721
-0.095117737
-0.052952479
-0.135834293
-0.341032867
-0.309104781
-0.259574741
-0.461740615
-1.180451785
0.021717231
-0.024637441
-0.851810569
1.109617482
-0.120768406
0.149680902
-0.127681426
0.308008744
-0.770725596
-0.828390964
-0.028846244
-0.06262432
0.55895137
-0.901294102
-0.392142788
0.796633906
-0.159207128
0.667211888
0.415500872
-0.449017692
-0.446053274
0.072422368
-1.099957913
-0.283793225
0.0339388
-0.658559476
-0.90750713
-0.520464174
-1.853278717
-2.717475411
-2.752599219
-2.606225783
-2.816383412
-2.81658155
-2.741404385
-2.856632487
-2.582152499
-2.837700697
-1.254844089
-0.204779501
-1.253290499
-0.719801651
-1.113839455
-1.115701419
-1.25900778
-0.988881596
-0.618709779
-1.259596128
-0.340019866
-2.720581536
-2.71744061
-2.550911417
-2.550238325
-2.720242676
-2.722176567
-1.701749772
-2.35416097
-2.720475882
0.042304889
-2.060481771
-1.973201508
-2.060244071
-1.964721097
-2.110612946
-1.873556428
-2.059979912
-0.840649595
-1.290430196
0.082125854
-1.29196442
-0.658036806
-1.179748414
-1.179192411
-1.077697172
-1.309261263
-1.018912392
-1.30921907
0.652214268
-1.399232758
-1.81967421
0.174148612
-2.070104606
-2.048579371
-2.070899295
-2.049112519
-0.551653541
-2.069983171
-2.045420517
-1.482346113
-1.980502667
-1.980565863
-1.867924805
-2.065575035
-2.065669262
-1.66441764
-2.046482895
-2.493085545
-2.401230873
-2.493260239
-2.512416476
-2.51572004
-2.499119586
-2.11126608
-2.428047869
-2.451500369
-2.432629719
-2.06971976
-1.424568166
-2.0750684
-2.064842731
-2.11782889
-2.113323781
-1.477871858
-0.483463162
-1.469470232
-0.92539615
-1.361602469
-1.36093469
-1.535352313
-1.481698449
-1.480960523
-1.175730117
-2.669699259
-2.772410752
-2.765849446
-2.675954613
-1.576772225
-2.780301233
-2.707077545
-2.493679259
-2.75838764
-2.758471704
-2.783648239
-2.675312734
-2.768130826
-2.48390244
-1.932430329
-0.004219674
-1.757476952
-0.71980341
-1.842083
-1.76861396
-1.583250167
-1.9531523
-1.748141092
-1.779600058
-1.751007727
-2.452208689
-0.497728333
-2.515669025
-2.397013515
-2.397105976
-2.461042166
-2.509332654
-2.444598778
-2.450448656
-2.264603519
-1.456762394
-0.055470244
-1.456106552
-0.844381072
-1.287810793
-1.288513618
-1.434675319
-1.457156911
-1.458077531
-1.184484497
-2.954203259
-1.260577335
-2.948978867
-2.518800151
-2.919133063
-2.919116305
-2.980611107
-2.831188022
-2.978568898
-2.524186064
-1.196707852
-2.998067082
-2.989855626
-2.513788758
-2.944914992
-2.944629662
-3.015511782
-2.848058992
-3.014193194
-2.524614925
-1.626696398
-2.219534708
-2.214509242
-2.005456784
-2.252862182
-2.253523213
-2.298417603
-2.440316161
-2.282223868
-2.045046817
-2.286431747
-2.091870157
-2.095234245
-2.095056899
-2.092386127
-2.094113161
-1.965044483
-1.964795879
-1.974102233
-1.133916775
-2.081162845
-1.806463507
-2.126788491
-0.461622287
-2.146858405
-2.144353485
-1.198567543
-1.998699053
-2.009490991
-2.146301892
-2.144206017
-2.146318165
-1.890005644
-2.903588403
-1.327234221
-2.891852755
-2.892051736
-2.942680769
-2.808863556
-2.899506343
-2.474454285
-2.937691927
-2.514959557
-0.344826293
-2.298741683
-2.524861916
-2.296218679
-0.989256993
-2.293684375
-2.293533129
-2.298433965
-2.393875048
-2.299238951
-2.272597316
-2.550585187
-2.398055569
-2.397871511
-0.282014741
-3.624959733
-2.646886963
-3.503977287
-3.504477576
-3.624567251
-3.267651833
-3.6242927
-2.896168013
-1.243163103
-0.271887117
-1.235025849
-0.663639173
-1.119609633
-1.119721022
-1.256338816
-1.025706294
-1.255760861
-0.974351646
-2.976779946
-1.22869669
-2.97175791
-2.51743931
-2.932251928
-2.931819107
-2.998502767
-2.84027384
-2.996486508
-2.526228897
-1.99765017
-0.60037021
-1.991255202
-1.237136654
-1.904400094
-1.90411003
-1.997248587
-1.846055655
-1.996652411
-1.644449157
